Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
lord,0.227,650,7460,1,1,0.618,0.327,0.684,8110
classroom,0.226,39,458,1,1,0.539,0.292,0.363,497
statue,0.225,22,263,1,1,0.542,0.153,0.57,285
corporate,0.225,32,378,1,1,0.592,0.454,0.745,410
appear,0.225,139,1607,1,1,0.735,0.506,0.567,1746
giant,0.224,128,1481,1,1,0.646,0.814,0.963,1609
skin,0.224,257,2963,1,1,0.569,0.35,0.395,3220
bonds,0.224,46,539,1,1,0.74,0.472,0.583,585
understood,0.224,265,3056,1,1,0.78,0.441,0.686,3321
mart,0.223,3,45,1,1,0.531,0.402,0.418,48
stylish,0.223,5,68,1,1,0.885,0.49,0.689,73
economics,0.223,9,114,1,1,0.625,0.481,0.632,123
allergy,0.223,5,68,1,1,0.296,0.606,0.389,73
reciprocate,0.223,15,183,1,1,0.76,0.46,0.618,198
disheartening,0.223,13,160,1,1,0.01,0.353,0.224,173
deadbeat,0.223,5,68,1,1,0.229,0.453,0.368,73
denim,0.223,5,68,1,1,0.52,0.382,0.327,73
panicky,0.223,3,45,1,1,0.284,0.962,0.393,48
detailed,0.223,13,160,1,1,0.603,0.314,0.472,173
accommodation,0.223,11,137,1,1,0.817,0.415,0.587,148
freeman,0.223,3,45,1,1,0.823,0.454,0.618,48
smoky,0.223,5,68,1,1,0.459,0.42,0.327,73
tang,0.223,5,68,1,1,0.594,0.383,0.34,73
backside,0.223,3,45,1,1,0.182,0.417,0.342,48
outlandish,0.223,3,45,1,1,0.448,0.737,0.657,48
maiden,0.223,25,298,1,1,0.755,0.396,0.461,323
usage,0.223,13,160,1,1,0.646,0.36,0.426,173
precarious,0.223,5,68,1,1,0.107,0.54,0.273,73
continuously,0.223,35,413,1,1,0.719,0.417,0.702,448
unsuspecting,0.223,7,91,1,1,0.302,0.509,0.413,98
unhelpful,0.223,3,45,1,1,0.104,0.32,0.118,48
yacht,0.223,7,91,1,1,0.823,0.67,0.66,98
entertainment,0.223,118,1368,1,1,0.847,0.75,0.569,1486
purpose,0.223,412,4752,1,1,0.8,0.534,0.782,5164
context,0.222,77,897,1,1,0.531,0.3,0.553,974
spell,0.222,82,955,1,1,0.385,0.38,0.368,1037
slip,0.222,76,886,1,1,0.316,0.714,0.321,962
item,0.222,24,287,1,1,0.594,0.27,0.465,311
supply,0.222,49,575,1,1,0.708,0.519,0.603,624
parking,0.222,72,840,1,1,0.777,0.469,0.51,912
sneak,0.222,47,552,1,1,0.281,0.745,0.449,599
backwards,0.222,47,552,1,1,0.302,0.372,0.33,599
exist,0.221,471,5438,1,1,0.857,0.421,0.788,5909
deception,0.221,20,241,1,1,0.09,0.745,0.37,261
cafeteria,0.221,16,195,1,1,0.757,0.4,0.382,211
departure,0.221,16,195,1,1,0.573,0.5,0.426,211
insane,0.221,207,2398,1,1,0.062,0.67,0.265,2605
connection,0.22,452,5224,1,1,0.729,0.56,0.655,5676
wretched,0.22,25,299,1,1,0.135,0.56,0.19,324
doubts,0.22,49,576,1,1,0.306,0.448,0.305,625
widespread,0.219,10,126,1,1,0.633,0.456,0.713,136
loft,0.219,10,126,1,1,0.51,0.378,0.343,136
explorer,0.219,10,126,1,1,0.729,0.663,0.714,136
distorted,0.219,10,126,1,1,0.25,0.521,0.28,136
dreadful,0.219,35,415,1,1,0.092,0.786,0.348,450
denying,0.219,26,311,1,1,0.08,0.542,0.272,337
cross,0.218,182,2114,1,1,0.448,0.321,0.569,2296
fancy,0.218,112,1305,1,1,0.854,0.673,0.534,1417
wizard,0.218,42,496,1,1,0.656,0.43,0.526,538
voice,0.218,994,11503,1,1,0.594,0.343,0.528,12497
commitment,0.218,93,1086,1,1,0.714,0.71,0.843,1179
laughter,0.218,160,1861,1,1,0.959,0.654,0.588,2021
time,0.218,16956,196138,1,1,0.604,0.288,0.609,213094
perform,0.218,80,936,1,1,0.765,0.555,0.773,1016
adoring,0.217,6,80,1,1,0.885,0.62,0.717,86
profitable,0.217,6,80,1,1,0.87,0.392,0.736,86
entertainer,0.217,6,80,1,1,0.888,0.709,0.759,86
offender,0.217,6,80,1,1,0.104,0.851,0.537,86
seat,0.216,161,1875,1,1,0.542,0.281,0.434,2036
greeting,0.216,23,277,1,1,0.854,0.556,0.51,300
incurable,0.216,11,138,1,1,0.104,0.667,0.255,149
fragile,0.216,96,1123,1,1,0.302,0.163,0.126,1219
committee,0.216,16,196,1,1,0.592,0.392,0.721,212
drum,0.216,33,393,1,1,0.615,0.679,0.339,426
gorgeous,0.216,158,1842,1,1,0.92,0.56,0.741,2000
fulfilled,0.215,56,660,1,1,0.896,0.48,0.676,716
fly,0.215,275,3200,1,1,0.76,0.775,0.676,3475
carton,0.215,4,57,1,1,0.286,0.186,0.241,61
primary,0.215,44,521,1,1,0.562,0.39,0.545,565
bender,0.215,4,57,1,1,0.49,0.51,0.466,61
wager,0.215,4,57,1,1,0.479,0.816,0.615,61
clink,0.215,4,57,1,1,0.458,0.462,0.319,61
absorption,0.215,4,57,1,1,0.609,0.422,0.446,61
reasonable,0.214,32,382,1,1,0.902,0.337,0.726,414
lifestyle,0.214,135,1578,1,1,0.75,0.472,0.645,1713
mediocrity,0.214,17,208,1,1,0.073,0.398,0.225,225
commit,0.214,126,1474,1,1,0.365,0.529,0.491,1600
quickly,0.213,231,2695,1,1,0.784,0.85,0.636,2926
nightmare,0.213,118,1382,1,1,0.005,0.81,0.436,1500
defense,0.213,55,650,1,1,0.652,0.698,0.802,705
inferior,0.212,18,220,1,1,0.26,0.254,0.106,238
narrative,0.212,70,825,1,1,0.58,0.303,0.443,895
acutely,0.212,10,127,1,1,0.417,0.543,0.491,137
salon,0.212,10,127,1,1,0.531,0.296,0.463,137
mushy,0.212,10,127,1,1,0.52,0.2,0.182,137
resemble,0.211,13,162,1,1,0.602,0.388,0.463,175
disappear,0.211,228,2666,1,1,0.143,0.441,0.35,2894
weighing,0.211,16,197,1,1,0.449,0.441,0.468,213
incredible,0.21,197,2307,1,1,0.857,0.796,0.902,2504
draw,0.209,220,2577,1,1,0.704,0.449,0.481,2797
handicapped,0.209,5,69,1,1,0.204,0.467,0.18,74
moose,0.209,14,174,1,1,0.648,0.373,0.318,188
indebted,0.209,2,34,1,1,0.138,0.698,0.275,36
educator,0.209,2,34,1,1,0.827,0.317,0.845,36
cad,0.209,2,34,1,1,0.447,0.406,0.404,36
catapult,0.209,2,34,1,1,0.48,0.83,0.649,36
feverish,0.209,2,34,1,1,0.385,0.696,0.436,36
bamboo,0.209,5,69,1,1,0.646,0.222,0.356,74
tentacle,0.209,2,34,1,1,0.37,0.559,0.398,36
rabid,0.209,8,104,1,1,0.089,0.827,0.454,112
famine,0.209,5,69,1,1,0.163,0.679,0.31,74
rendition,0.209,11,139,1,1,0.417,0.36,0.398,150
tobacco,0.209,5,69,1,1,0.327,0.546,0.387,74
partridge,0.209,2,34,1,1,0.583,0.415,0.25,36
jovial,0.209,2,34,1,1,0.823,0.46,0.526,36
predictor,0.209,2,34,1,1,0.646,0.615,0.738,36
lorry,0.209,2,34,1,1,0.521,0.481,0.402,36
average,0.209,90,1061,1,1,0.684,0.28,0.455,1151
social,0.208,2543,29720,1,1,0.806,0.37,0.614,32263
mute,0.207,63,747,1,1,0.271,0.2,0.25,810
physics,0.207,15,186,1,1,0.582,0.415,0.664,201
lobster,0.207,12,151,1,1,0.571,0.356,0.291,163
rehab,0.207,22,268,1,1,0.531,0.45,0.593,290
possibly,0.206,214,2514,1,1,0.448,0.4,0.5,2728
gold,0.206,188,2210,1,1,0.939,0.686,0.692,2398
heel,0.206,9,116,1,1,0.48,0.35,0.385,125
budget,0.206,29,350,1,1,0.643,0.396,0.731,379
helicopter,0.206,9,116,1,1,0.714,0.806,0.617,125
diminish,0.206,9,116,1,1,0.24,0.357,0.167,125
proper,0.206,153,1801,1,1,0.796,0.312,0.757,1954
current,0.206,262,3077,1,1,0.625,0.312,0.612,3339
decade,0.206,74,877,1,1,0.531,0.402,0.665,951
goods,0.205,23,280,1,1,0.888,0.396,0.726,303
woe,0.205,23,280,1,1,0.34,0.606,0.204,303
journey,0.205,744,8724,1,1,0.91,0.702,0.625,9468
allowed,0.205,310,3642,1,1,0.73,0.36,0.655,3952
soothe,0.205,34,409,1,1,0.817,0.194,0.412,443
sliver,0.205,6,81,1,1,0.388,0.347,0.291,87
leftover,0.205,13,163,1,1,0.49,0.46,0.222,176
bewildered,0.205,6,81,1,1,0.23,0.63,0.3,87
sketchy,0.205,6,81,1,1,0.333,0.479,0.241,87
literacy,0.205,6,81,1,1,0.73,0.306,0.638,87
john,0.205,393,4616,1,1,0.562,0.382,0.327,5009
stealing,0.204,49,585,1,1,0.086,0.913,0.455,634
unavoidable,0.204,17,210,1,1,0.35,0.58,0.445,227
enlighten,0.204,10,128,1,1,0.729,0.549,0.667,138
guardian,0.204,69,820,1,1,0.656,0.686,0.789,889
national,0.204,235,2767,1,1,0.698,0.365,0.663,3002
rain,0.203,726,8532,1,1,0.542,0.388,0.33,9258
dust,0.203,114,1349,1,1,0.344,0.246,0.241,1463
pad,0.203,22,269,1,1,0.684,0.279,0.33,291
amen,0.202,116,1373,1,1,0.781,0.182,0.542,1489
figure,0.202,438,5155,1,1,0.688,0.328,0.509,5593
rage,0.202,129,1526,1,1,0.082,0.888,0.658,1655
accept,0.202,577,6790,1,1,0.847,0.286,0.565,7367
doubled,0.202,7,93,1,1,0.427,0.536,0.56,100
lobe,0.202,3,46,1,1,0.459,0.364,0.352,49
humanities,0.202,3,46,1,1,0.729,0.325,0.677,49
notoriety,0.202,3,46,1,1,0.552,0.633,0.769,49
doubling,0.202,3,46,1,1,0.459,0.452,0.464,49
muscle,0.202,19,234,1,1,0.359,0.49,0.645,253
mope,0.202,7,93,1,1,0.406,0.309,0.345,100
autograph,0.202,3,46,1,1,0.735,0.565,0.473,49
seriousness,0.202,19,234,1,1,0.439,0.365,0.75,253
marks,0.202,47,563,1,1,0.43,0.48,0.424,610
inauguration,0.202,3,46,1,1,0.847,0.712,0.769,49
pardon,0.202,19,234,1,1,0.552,0.413,0.542,253
pronounced,0.202,7,93,1,1,0.67,0.551,0.694,100
silicon,0.202,3,46,1,1,0.439,0.448,0.445,49
asteroid,0.202,7,93,1,1,0.43,0.721,0.623,100
touchdown,0.202,3,46,1,1,0.667,0.77,0.586,49
electoral,0.202,3,46,1,1,0.49,0.631,0.602,49
appreciated,0.202,174,2056,1,1,0.91,0.434,0.779,2230
relieved,0.201,44,528,1,1,0.896,0.314,0.391,572
net,0.201,44,528,1,1,0.441,0.288,0.417,572
roads,0.201,134,1586,1,1,0.677,0.448,0.496,1720
sketch,0.201,28,340,1,1,0.704,0.276,0.42,368
complaint,0.201,20,246,1,1,0.143,0.606,0.281,266
stark,0.201,41,493,1,1,0.33,0.63,0.577,534
employment,0.201,16,199,1,1,0.75,0.594,0.611,215
mocked,0.201,16,199,1,1,0.225,0.746,0.204,215
moods,0.201,67,799,1,1,0.578,0.633,0.491,866
spoken,0.2,107,1270,1,1,0.551,0.363,0.545,1377
pair,0.2,116,1376,1,1,0.552,0.317,0.304,1492
confession,0.2,43,517,1,1,0.469,0.642,0.46,560
strange,0.2,399,4710,1,1,0.314,0.663,0.395,5109
credible,0.2,8,105,1,1,0.917,0.441,0.75,113
hygiene,0.2,8,105,1,1,0.781,0.287,0.537,113
nursery,0.2,8,105,1,1,0.894,0.406,0.389,113
feeble,0.2,8,105,1,1,0.157,0.28,0.109,113
availability,0.2,8,105,1,1,0.796,0.544,0.6,113
lesser,0.2,26,317,1,1,0.396,0.167,0.211,343
alley,0.199,31,376,1,1,0.347,0.5,0.355,407
freelance,0.199,18,223,1,1,0.833,0.577,0.736,241
week,0.198,1941,22897,1,1,0.51,0.231,0.351,24838
scolding,0.198,4,58,1,1,0.071,0.833,0.417,62
wade,0.198,14,176,1,1,0.51,0.656,0.472,190
downward,0.198,14,176,1,1,0.188,0.347,0.255,190
destruct,0.198,4,58,1,1,0.071,0.868,0.525,62
atrocious,0.198,4,58,1,1,0.073,0.811,0.445,62
coverage,0.198,19,235,1,1,0.767,0.413,0.629,254
appoint,0.198,4,58,1,1,0.565,0.33,0.509,62
nutty,0.198,4,58,1,1,0.444,0.317,0.271,62
disgraceful,0.198,14,176,1,1,0.082,0.702,0.24,190
include,0.198,140,1663,1,1,0.729,0.449,0.702,1803
parts,0.198,196,2324,1,1,0.459,0.327,0.392,2520
editor,0.197,20,247,1,1,0.772,0.431,0.673,267
uncertainty,0.197,57,684,1,1,0.064,0.494,0.282,741
matrix,0.197,15,188,1,1,0.551,0.378,0.673,203
stack,0.196,27,330,1,1,0.47,0.282,0.427,357
settled,0.196,61,732,1,1,0.521,0.51,0.473,793
narrator,0.196,16,200,1,1,0.673,0.43,0.623,216
things,0.195,4853,57436,1,1,0.519,0.25,0.368,62289
disheartened,0.195,5,70,1,1,0.153,0.343,0.238,75
extract,0.195,5,70,1,1,0.565,0.402,0.519,75
swine,0.195,5,70,1,1,0.34,0.519,0.277,75
orbs,0.195,5,70,1,1,0.469,0.355,0.482,75
overpriced,0.195,5,70,1,1,0.271,0.556,0.472,75
daycare,0.195,11,141,1,1,0.776,0.481,0.36,152
dynamite,0.195,5,70,1,1,0.344,0.86,0.783,75
shaggy,0.195,5,70,1,1,0.51,0.302,0.321,75
insular,0.195,5,70,1,1,0.531,0.426,0.465,75
nervousness,0.195,5,70,1,1,0.163,0.915,0.241,75
goon,0.195,5,70,1,1,0.312,0.481,0.361,75
survive,0.195,326,3869,1,1,0.77,0.824,0.726,4195
term,0.195,176,2094,1,1,0.45,0.255,0.598,2270
beacon,0.194,18,224,1,1,0.58,0.407,0.537,242
assistance,0.194,31,378,1,1,0.656,0.519,0.633,409
solution,0.194,200,2380,1,1,0.79,0.339,0.664,2580
selfless,0.194,25,307,1,1,0.521,0.235,0.396,332
certified,0.194,12,153,1,1,0.781,0.422,0.806,165
western,0.193,74,888,1,1,0.573,0.5,0.689,962
vigil,0.193,13,165,1,1,0.521,0.48,0.491,178
motive,0.193,13,165,1,1,0.667,0.588,0.663,178
bruise,0.193,6,82,1,1,0.133,0.64,0.474,88
jazzy,0.193,6,82,1,1,0.725,0.431,0.389,88
summons,0.193,6,82,1,1,0.552,0.604,0.598,88
humanitarian,0.193,6,82,1,1,0.786,0.317,0.709,88
tortoise,0.193,6,82,1,1,0.673,0.078,0.25,88
wall,0.192,353,4198,1,1,0.417,0.25,0.509,4551
toast,0.192,43,521,1,1,0.74,0.382,0.356,564
mingle,0.192,43,521,1,1,0.561,0.48,0.434,564
phobia,0.192,14,177,1,1,0.173,0.904,0.291,191
bereft,0.192,14,177,1,1,0.229,0.49,0.336,191
engineering,0.192,14,177,1,1,0.735,0.471,0.836,191
meal,0.192,139,1661,1,1,0.833,0.461,0.473,1800
decision,0.191,214,2552,1,1,0.646,0.51,0.839,2766
resident,0.191,31,379,1,1,0.592,0.327,0.5,410
slate,0.191,7,94,1,1,0.531,0.283,0.431,101
rebels,0.191,7,94,1,1,0.135,0.86,0.609,101
ridicule,0.191,15,189,1,1,0.143,0.745,0.255,204
bakery,0.191,7,94,1,1,0.802,0.5,0.38,101
mug,0.191,31,379,1,1,0.542,0.214,0.382,410
rhyme,0.191,16,201,1,1,0.667,0.249,0.481,217
compare,0.19,69,831,1,1,0.552,0.408,0.524,900
sham,0.19,8,106,1,1,0.354,0.602,0.395,114
persist,0.19,8,106,1,1,0.765,0.644,0.727,114
six,0.19,166,1985,1,1,0.5,0.154,0.271,2151
square,0.19,75,903,1,1,0.509,0.34,0.291,978
mixture,0.189,29,356,1,1,0.546,0.36,0.481,385
lecture,0.189,30,368,1,1,0.594,0.462,0.737,398
hardship,0.188,32,392,1,1,0.094,0.775,0.482,424
seminar,0.188,10,130,1,1,0.583,0.36,0.623,140
spicy,0.188,21,261,1,1,0.44,0.733,0.61,282
endeavor,0.188,22,273,1,1,0.677,0.755,0.765,295
faith,0.188,376,4493,1,1,0.833,0.22,0.763,4869
sink,0.187,103,1239,1,1,0.375,0.439,0.322,1342
simulation,0.187,12,154,1,1,0.552,0.574,0.567,166
fuss,0.187,12,154,1,1,0.406,0.876,0.48,166
repay,0.187,12,154,1,1,0.469,0.632,0.592,166
frosty,0.187,12,154,1,1,0.427,0.48,0.381,166
boards,0.187,13,166,1,1,0.469,0.27,0.524,179
tick,0.187,28,345,1,1,0.521,0.386,0.412,373
heat,0.186,119,1431,1,1,0.534,0.612,0.433,1550
set,0.186,732,8748,1,1,0.521,0.482,0.63,9480
favor,0.186,95,1145,1,1,0.812,0.308,0.519,1240
gratification,0.186,16,202,1,1,0.867,0.643,0.755,218
leather,0.186,17,214,1,1,0.51,0.324,0.341,231
stand,0.185,896,10715,1,1,0.6,0.324,0.509,11611
evil,0.185,327,3918,1,1,0.04,0.827,0.545,4245
fall,0.185,1387,16585,1,1,0.177,0.657,0.221,17972
elephant,0.185,62,752,1,1,0.531,0.51,0.615,814
semi,0.184,27,334,1,1,0.296,0.345,0.304,361
different,0.183,1994,23880,1,1,0.612,0.394,0.473,25874
awe,0.183,68,825,1,1,0.469,0.74,0.3,893
appointment,0.183,35,430,1,1,0.688,0.594,0.547,465
awesome,0.183,374,4490,1,1,0.98,0.897,0.891,4864
work,0.182,4244,50867,1,1,0.719,0.596,0.75,55111
mob,0.182,67,814,1,1,0.296,0.788,0.567,881
multiply,0.181,6,83,1,1,0.802,0.625,0.777,89
transitional,0.181,2,35,1,1,0.573,0.472,0.491,37
collie,0.181,2,35,1,1,0.562,0.308,0.328,37
accusation,0.181,5,71,1,1,0.073,0.718,0.564,76
negotiate,0.181,7,95,1,1,0.612,0.708,0.769,102
sting,0.181,29,359,1,1,0.163,0.651,0.373,388
pronunciation,0.181,2,35,1,1,0.531,0.431,0.588,37
cloth,0.181,9,119,1,1,0.51,0.19,0.287,128
huddle,0.181,3,47,1,1,0.604,0.509,0.445,50
toothbrush,0.181,5,71,1,1,0.517,0.33,0.321,76
brake,0.181,5,71,1,1,0.312,0.481,0.31,76
investigator,0.181,2,35,1,1,0.615,0.509,0.779,37
unsettled,0.181,6,83,1,1,0.208,0.647,0.17,89
dictate,0.181,16,203,1,1,0.48,0.423,0.668,219
psychosis,0.181,9,119,1,1,0.167,0.859,0.312,128
drawers,0.181,3,47,1,1,0.539,0.26,0.236,50
talon,0.181,2,35,1,1,0.344,0.569,0.475,37
cereal,0.181,18,227,1,1,0.612,0.206,0.316,245
snuff,0.181,4,59,1,1,0.357,0.47,0.377,63
saliva,0.181,2,35,1,1,0.214,0.265,0.236,37
commuter,0.181,4,59,1,1,0.646,0.52,0.512,63
bidding,0.181,5,71,1,1,0.586,0.644,0.509,76
removal,0.181,5,71,1,1,0.245,0.54,0.368,76
advised,0.181,8,107,1,1,0.823,0.33,0.509,115
inflation,0.181,3,47,1,1,0.219,0.792,0.508,50
showcase,0.181,14,179,1,1,0.521,0.255,0.415,193
refusing,0.181,24,299,1,1,0.143,0.67,0.203,323
dud,0.181,3,47,1,1,0.167,0.455,0.246,50
hypocritical,0.181,15,191,1,1,0.048,0.74,0.415,206
overtaken,0.181,2,35,1,1,0.594,0.552,0.702,37
frowning,0.181,6,83,1,1,0.194,0.582,0.5,89
physician,0.181,5,71,1,1,0.583,0.49,0.843,76
defective,0.181,4,59,1,1,0.122,0.58,0.274,63
wasteful,0.181,2,35,1,1,0.173,0.73,0.409,37
sinful,0.181,10,131,1,1,0.143,0.788,0.417,141
euphoria,0.181,28,347,1,1,0.769,0.955,0.648,375
cloning,0.181,2,35,1,1,0.216,0.696,0.679,37
clearance,0.181,5,71,1,1,0.542,0.459,0.473,76
retaliation,0.181,2,35,1,1,0.156,0.812,0.491,37
horrendous,0.181,16,203,1,1,0.073,0.755,0.365,219
oddity,0.181,2,35,1,1,0.312,0.557,0.386,37
adviser,0.181,3,47,1,1,0.745,0.362,0.705,50
bedside,0.181,5,71,1,1,0.604,0.167,0.375,76
mistress,0.181,35,431,1,1,0.63,0.796,0.694,466
precedent,0.181,2,35,1,1,0.574,0.392,0.721,37
putrid,0.181,3,47,1,1,0.146,0.62,0.385,50
uninvited,0.181,7,95,1,1,0.09,0.385,0.307,102
weakly,0.181,2,35,1,1,0.27,0.255,0.111,37
amusing,0.181,20,251,1,1,0.96,0.829,0.632,271
eavesdropping,0.181,2,35,1,1,0.49,0.38,0.441,37
shitless,0.181,3,47,1,1,0.271,0.545,0.333,50
den,0.181,48,587,1,1,0.51,0.347,0.398,635
specter,0.181,3,47,1,1,0.265,0.723,0.54,50
surge,0.181,12,155,1,1,0.449,0.684,0.5,167
imminent,0.181,7,95,1,1,0.49,0.784,0.643,102
teammate,0.181,7,95,1,1,0.865,0.449,0.66,102
federation,0.181,3,47,1,1,0.633,0.354,0.763,50
fashionable,0.181,4,59,1,1,0.75,0.51,0.605,63
pip,0.181,6,83,1,1,0.448,0.43,0.366,89
teacher,0.18,159,1921,1,1,0.76,0.404,0.885,2080
disappointing,0.179,48,588,1,1,0.073,0.64,0.2,636
meaningful,0.179,140,1694,1,1,0.77,0.5,0.802,1834
similar,0.179,263,3173,1,1,0.562,0.25,0.423,3436
spill,0.178,33,408,1,1,0.408,0.633,0.456,441
trailer,0.178,52,637,1,1,0.541,0.49,0.473,689
regular,0.177,165,1998,1,1,0.435,0.188,0.558,2163
heartfelt,0.177,22,276,1,1,0.904,0.44,0.54,298
odd,0.177,180,2179,1,1,0.265,0.337,0.302,2359
cognitive,0.177,19,240,1,1,0.513,0.401,0.634,259
witch,0.176,87,1060,1,1,0.292,0.71,0.473,1147
vibe,0.176,230,2785,1,1,0.71,0.48,0.517,3015
example,0.176,189,2291,1,1,0.542,0.337,0.51,2480
ducking,0.175,14,180,1,1,0.344,0.573,0.294,194
dump,0.175,42,518,1,1,0.345,0.5,0.37,560
sloth,0.175,13,168,1,1,0.198,0.14,0.125,181
amazing,0.175,1095,13234,1,1,0.906,0.837,0.849,14329
bundle,0.174,12,156,1,1,0.51,0.343,0.434,168
comp,0.174,12,156,1,1,0.573,0.45,0.371,168
invalid,0.174,11,144,1,1,0.18,0.33,0.255,155
rewrite,0.174,11,144,1,1,0.49,0.5,0.434,155
extinction,0.174,11,144,1,1,0.104,0.75,0.611,155
poker,0.173,10,132,1,1,0.48,0.689,0.398,142
assumption,0.173,20,253,1,1,0.479,0.431,0.417,273
stars,0.173,560,6785,1,1,0.796,0.521,0.484,7345
nag,0.173,19,241,1,1,0.271,0.451,0.472,260
shred,0.173,9,120,1,1,0.224,0.75,0.627,129
audience,0.172,96,1173,1,1,0.698,0.61,0.613,1269
niche,0.172,18,229,1,1,0.459,0.413,0.318,247
eager,0.172,37,459,1,1,0.521,0.812,0.306,496
spark,0.172,64,786,1,1,0.688,0.745,0.529,850
browse,0.172,8,108,1,1,0.635,0.75,0.592,116
mistrust,0.172,8,108,1,1,0.135,0.657,0.231,116
likelihood,0.172,8,108,1,1,0.76,0.469,0.542,116
stir,0.171,24,302,1,1,0.448,0.773,0.453,326
hurricane,0.171,24,302,1,1,0.177,0.958,0.787,326
barren,0.171,40,496,1,1,0.173,0.373,0.221,536
refusal,0.171,7,96,1,1,0.052,0.61,0.321,103
suburban,0.171,15,193,1,1,0.439,0.45,0.453,208
mascot,0.171,7,96,1,1,0.75,0.337,0.337,103
crime,0.171,143,1745,1,1,0.071,0.943,0.63,1888
understand,0.17,2108,25573,1,1,0.76,0.374,0.643,27681
bat,0.17,53,654,1,1,0.324,0.409,0.48,707
scream,0.17,197,2401,1,1,0.188,0.863,0.594,2598
artists,0.17,150,1831,1,1,0.796,0.667,0.741,1981
rear,0.17,14,181,1,1,0.459,0.52,0.284,195
acquaintance,0.17,14,181,1,1,0.656,0.29,0.67,195
fabric,0.17,14,181,1,1,0.635,0.19,0.345,195
rule,0.17,117,1431,1,1,0.567,0.427,0.593,1548
timing,0.17,43,533,1,1,0.521,0.311,0.577,576
christ,0.169,220,2682,1,1,0.781,0.51,0.75,2902
meteor,0.169,6,84,1,1,0.398,0.714,0.737,90
apathetic,0.169,13,169,1,1,0.188,0.292,0.333,182
allot,0.169,6,84,1,1,0.622,0.481,0.616,90
hierarchy,0.169,6,84,1,1,0.583,0.722,0.902,90
prog,0.169,6,84,1,1,0.448,0.412,0.397,90
insightful,0.168,19,242,1,1,0.664,0.691,0.713,261
happily,0.168,155,1895,1,1,1,0.69,0.674,2050
shattered,0.168,57,704,1,1,0.097,0.806,0.309,761
fear,0.168,1466,17834,1,1,0.073,0.84,0.293,19300
temporarily,0.167,42,522,1,1,0.5,0.365,0.373,564
month,0.167,719,8758,1,1,0.688,0.255,0.411,9477
depicting,0.167,5,72,1,1,0.49,0.566,0.602,77
flight,0.167,131,1605,1,1,0.646,0.63,0.587,1736
mire,0.167,5,72,1,1,0.344,0.376,0.298,77
orc,0.167,5,72,1,1,0.24,0.51,0.388,77
confidant,0.167,5,72,1,1,0.837,0.633,0.631,77
plane,0.167,83,1021,1,1,0.51,0.356,0.386,1104
spray,0.167,17,218,1,1,0.438,0.41,0.333,235
patriarchal,0.167,5,72,1,1,0.531,0.5,0.857,77
unattended,0.167,5,72,1,1,0.255,0.4,0.167,77
treason,0.167,11,145,1,1,0.094,0.806,0.552,156
duchess,0.167,5,72,1,1,0.656,0.548,0.711,77
recall,0.166,56,693,1,1,0.583,0.351,0.525,749
cinema,0.166,71,876,1,1,0.698,0.538,0.5,947
repeated,0.166,21,267,1,1,0.429,0.472,0.314,288
peek,0.165,15,194,1,1,0.486,0.36,0.411,209
gesture,0.165,31,389,1,1,0.667,0.481,0.427,420
homemade,0.165,15,194,1,1,0.869,0.34,0.398,209
gifts,0.165,126,1548,1,1,0.865,0.755,0.509,1674
avail,0.164,9,121,1,1,0.8,0.43,0.603,130
knuckle,0.164,4,60,1,1,0.655,0.333,0.393,64
bumper,0.164,4,60,1,1,0.385,0.573,0.518,64
sandbox,0.164,4,60,1,1,0.573,0.274,0.264,64
hindering,0.164,4,60,1,1,0.26,0.654,0.435,64
unforgivable,0.164,4,60,1,1,0.276,0.743,0.49,64
suspicions,0.164,4,60,1,1,0.208,0.745,0.5,64
unofficial,0.164,4,60,1,1,0.26,0.302,0.255,64
resist,0.164,58,719,1,1,0.414,0.676,0.651,777
serious,0.164,438,5357,1,1,0.5,0.455,0.619,5795
downright,0.163,13,170,1,1,0.625,0.454,0.679,183
guide,0.163,171,2101,1,1,0.688,0.315,0.62,2272
pool,0.163,103,1270,1,1,0.625,0.356,0.598,1373
forbid,0.163,17,219,1,1,0.115,0.686,0.598,236
stunted,0.163,8,109,1,1,0.194,0.472,0.275,117
triple,0.163,26,329,1,1,0.585,0.385,0.481,355
reel,0.163,8,109,1,1,0.449,0.332,0.395,117
invisible,0.163,143,1759,1,1,0.417,0.345,0.412,1902
temperature,0.163,17,219,1,1,0.521,0.559,0.473,236
railway,0.163,8,109,1,1,0.613,0.615,0.623,117
humorous,0.163,8,109,1,1,0.906,0.616,0.665,117
mold,0.163,17,219,1,1,0.33,0.274,0.402,236
genuine,0.162,222,2725,1,1,0.875,0.45,0.685,2947
visible,0.162,38,476,1,1,0.75,0.342,0.509,514
exclusive,0.162,46,574,1,1,0.792,0.63,0.653,620
scale,0.162,63,782,1,1,0.31,0.35,0.577,845
layer,0.161,16,207,1,1,0.5,0.208,0.366,223
sweat,0.161,54,672,1,1,0.388,0.579,0.297,726
assumed,0.161,37,464,1,1,0.612,0.247,0.454,501
repeatedly,0.161,37,464,1,1,0.479,0.575,0.5,501
delinquent,0.16,3,48,1,1,0.051,0.904,0.5,51
locker,0.16,11,146,1,1,0.439,0.3,0.393,157
boarding,0.16,19,244,1,1,0.531,0.402,0.534,263
shading,0.16,3,48,1,1,0.42,0.324,0.318,51
