Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
mandate,0.109,7,127,1,1,0.448,0.67,0.779,134
latex,0.109,1,31,1,1,0.479,0.413,0.325,32
insufficient,0.109,4,79,1,1,0.188,0.38,0.093,83
oppression,0.109,18,303,1,1,0.08,0.673,0.615,321
dandy,0.109,5,95,1,1,0.673,0.52,0.63,100
stillborn,0.109,1,31,1,1,0.271,0.519,0.337,32
pouch,0.109,1,31,1,1,0.438,0.23,0.271,32
stepfather,0.109,4,79,1,1,0.396,0.491,0.611,83
atheism,0.109,4,79,1,1,0.276,0.46,0.481,83
malarkey,0.109,2,47,1,1,0.396,0.5,0.465,49
rife,0.109,3,63,1,1,0.57,0.561,0.692,66
demonstrating,0.109,3,63,1,1,0.698,0.571,0.693,66
skyscraper,0.109,1,31,1,1,0.622,0.696,0.798,32
misrepresented,0.109,1,31,1,1,0.042,0.519,0.466,32
sew,0.109,7,127,1,1,0.51,0.34,0.34,134
melee,0.109,3,63,1,1,0.541,0.704,0.611,66
scone,0.109,3,63,1,1,0.418,0.287,0.229,66
experienced,0.107,274,4404,1,1,0.771,0.613,0.914,4678
highlight,0.107,36,592,1,1,0.844,0.637,0.882,628
hearts,0.106,279,4491,1,1,0.948,0.592,0.634,4770
band,0.106,135,2181,1,1,0.648,0.552,0.525,2316
define,0.106,89,1443,1,1,0.688,0.415,0.632,1532
muscle,0.105,19,320,1,1,0.359,0.49,0.645,339
meantime,0.105,35,577,1,1,0.432,0.222,0.3,612
sleeve,0.105,15,256,1,1,0.531,0.27,0.273,271
punished,0.104,26,433,1,1,0.177,0.735,0.481,459
certified,0.104,12,208,1,1,0.781,0.422,0.806,220
fireworks,0.103,23,385,1,1,0.735,0.863,0.579,408
nerdy,0.103,10,176,1,1,0.296,0.255,0.292,186
unfulfilled,0.103,10,176,1,1,0.184,0.426,0.268,186
dreamt,0.103,20,337,1,1,0.812,0.38,0.518,357
hot,0.102,385,6214,1,1,0.49,0.74,0.573,6599
resist,0.102,58,949,1,1,0.414,0.676,0.651,1007
moral,0.102,94,1529,1,1,0.7,0.459,0.796,1623
scarf,0.102,8,144,1,1,0.75,0.224,0.224,152
disregard,0.102,17,289,1,1,0.177,0.647,0.308,306
negativity,0.101,119,1933,1,1,0.06,0.52,0.273,2052
transportation,0.101,16,273,1,1,0.667,0.56,0.472,289
needless,0.101,15,257,1,1,0.327,0.385,0.2,272
filthy,0.101,23,386,1,1,0.115,0.714,0.321,409
sunglasses,0.101,7,128,1,1,0.844,0.443,0.364,135
emotional,0.1,535,8646,1,1,0.779,0.714,0.526,9181
radiation,0.1,6,112,1,1,0.167,0.741,0.536,118
kettle,0.1,13,225,1,1,0.357,0.497,0.333,238
sliver,0.1,6,112,1,1,0.388,0.347,0.291,118
keyboard,0.1,27,451,1,1,0.573,0.279,0.349,478
bereaved,0.1,6,112,1,1,0.104,0.479,0.221,118
robin,0.099,53,871,1,1,0.552,0.363,0.393,924
criticism,0.099,39,645,1,1,0.115,0.563,0.505,684
truck,0.099,57,936,1,1,0.531,0.368,0.546,993
trade,0.099,100,1631,1,1,0.561,0.544,0.69,1731
neck,0.099,100,1631,1,1,0.541,0.245,0.345,1731
warning,0.099,74,1211,1,1,0.229,0.774,0.629,1285
bugger,0.098,5,96,1,1,0.312,0.627,0.474,101
ecosystem,0.098,5,96,1,1,0.729,0.259,0.633,101
bugged,0.098,5,96,1,1,0.561,0.439,0.5,101
secondary,0.098,17,290,1,1,0.636,0.375,0.26,307
baseball,0.098,35,581,1,1,0.66,0.76,0.563,616
reckon,0.098,23,387,1,1,0.643,0.42,0.472,410
appreciated,0.098,174,2829,1,1,0.91,0.434,0.779,3003
repeat,0.098,161,2619,1,1,0.49,0.529,0.552,2780
subscribe,0.098,16,274,1,1,0.66,0.344,0.591,290
awards,0.098,27,452,1,1,0.958,0.736,0.652,479
belly,0.097,30,501,1,1,0.51,0.388,0.387,531
irritated,0.096,55,906,1,1,0.21,0.816,0.281,961
spike,0.096,9,161,1,1,0.382,0.51,0.408,170
helm,0.096,4,80,1,1,0.511,0.45,0.615,84
unaccompanied,0.096,4,80,1,1,0.292,0.376,0.297,84
reopen,0.096,4,80,1,1,0.656,0.528,0.568,84
clubs,0.096,34,566,1,1,0.723,0.53,0.591,600
sector,0.096,14,242,1,1,0.594,0.19,0.569,256
kinky,0.096,9,161,1,1,0.449,0.558,0.361,170
puzzled,0.096,4,80,1,1,0.204,0.5,0.272,84
scrambling,0.096,4,80,1,1,0.421,0.81,0.731,84
thunder,0.096,43,712,1,1,0.296,0.916,0.526,755
walk,0.096,1339,21715,1,1,0.643,0.412,0.45,23054
match,0.096,159,2592,1,1,0.599,0.573,0.5,2751
cutting,0.096,100,1636,1,1,0.448,0.375,0.536,1736
standing,0.095,451,7327,1,1,0.604,0.317,0.425,7778
interest,0.095,238,3874,1,1,0.78,0.667,0.618,4112
hanging,0.094,265,4316,1,1,0.378,0.471,0.389,4581
polo,0.093,3,64,1,1,0.582,0.36,0.415,67
hart,0.093,7,129,1,1,0.643,0.389,0.447,136
algebra,0.093,3,64,1,1,0.44,0.34,0.565,67
inane,0.093,3,64,1,1,0.271,0.35,0.268,67
comparable,0.093,11,194,1,1,0.562,0.443,0.458,205
degraded,0.093,3,64,1,1,0.167,0.433,0.205,67
mockery,0.093,7,129,1,1,0.094,0.806,0.181,136
bummer,0.093,15,259,1,1,0.163,0.5,0.267,274
foil,0.093,3,64,1,1,0.312,0.204,0.342,67
farce,0.093,7,129,1,1,0.265,0.667,0.246,136
cutter,0.093,3,64,1,1,0.427,0.731,0.583,67
hometown,0.093,39,649,1,1,0.858,0.333,0.605,688
incompatible,0.093,3,64,1,1,0.196,0.5,0.31,67
escort,0.093,11,194,1,1,0.729,0.48,0.608,205
mitigate,0.093,3,64,1,1,0.506,0.427,0.456,67
refer,0.092,29,487,1,1,0.506,0.358,0.558,516
lizard,0.092,10,178,1,1,0.378,0.375,0.324,188
name,0.091,911,14843,1,1,0.573,0.3,0.415,15754
fears,0.091,259,4231,1,1,0.061,0.821,0.306,4490
alien,0.091,69,1139,1,1,0.41,0.615,0.491,1208
demonstrated,0.091,6,113,1,1,0.617,0.5,0.649,119
stutter,0.091,6,113,1,1,0.25,0.469,0.258,119
vary,0.091,6,113,1,1,0.521,0.373,0.413,119
apply,0.091,68,1123,1,1,0.612,0.321,0.667,1191
speed,0.091,68,1123,1,1,0.719,0.849,0.658,1191
crime,0.091,143,2345,1,1,0.071,0.943,0.63,2488
swim,0.09,91,1498,1,1,0.688,0.461,0.529,1589
popular,0.09,120,1971,1,1,0.88,0.676,0.731,2091
idiocy,0.09,9,162,1,1,0.112,0.635,0.137,171
conspiracy,0.09,42,700,1,1,0.125,0.787,0.652,742
visible,0.09,38,635,1,1,0.75,0.342,0.509,673
sensible,0.089,21,358,1,1,0.625,0.454,0.312,379
unlikely,0.089,24,407,1,1,0.271,0.293,0.245,431
smelly,0.088,8,146,1,1,0.1,0.528,0.245,154
speculation,0.088,5,97,1,1,0.325,0.683,0.394,102
cult,0.088,44,734,1,1,0.448,0.535,0.648,778
burst,0.088,47,783,1,1,0.156,0.894,0.845,830
imaging,0.088,2,48,1,1,0.724,0.394,0.482,50
maternity,0.088,5,97,1,1,0.865,0.48,0.622,102
heater,0.088,11,195,1,1,0.5,0.573,0.538,206
solve,0.088,92,1518,1,1,0.656,0.53,0.688,1610
quirk,0.088,5,97,1,1,0.49,0.384,0.618,102
retail,0.088,20,342,1,1,0.51,0.353,0.411,362
unimpressed,0.088,2,48,1,1,0.198,0.302,0.327,50
hide,0.088,389,6371,1,1,0.438,0.51,0.218,6760
employment,0.087,16,277,1,1,0.75,0.594,0.611,293
motivating,0.087,13,228,1,1,0.958,0.82,0.787,241
rubber,0.086,10,179,1,1,0.46,0.217,0.315,189
woohoo,0.086,10,179,1,1,0.658,0.67,0.451,189
smaller,0.085,68,1129,1,1,0.3,0.31,0.179,1197
dumpster,0.085,12,212,1,1,0.229,0.418,0.101,224
thunderstorm,0.085,12,212,1,1,0.135,0.86,0.784,224
teeth,0.085,79,1310,1,1,0.52,0.388,0.427,1389
roughly,0.085,17,294,1,1,0.448,0.539,0.463,311
corporate,0.084,32,540,1,1,0.592,0.454,0.745,572
psychotic,0.084,14,245,1,1,0.198,0.856,0.474,259
filler,0.084,4,81,1,1,0.531,0.347,0.529,85
coherent,0.084,4,81,1,1,0.698,0.281,0.5,85
resemblance,0.084,4,81,1,1,0.743,0.216,0.57,85
guide,0.084,171,2820,1,1,0.688,0.315,0.62,2991
forehead,0.084,36,606,1,1,0.47,0.308,0.556,642
binge,0.083,70,1164,1,1,0.304,0.65,0.5,1234
parking,0.083,72,1197,1,1,0.777,0.469,0.51,1269
plastic,0.083,47,787,1,1,0.49,0.269,0.32,834
salad,0.083,30,508,1,1,0.75,0.26,0.307,538
nick,0.083,68,1132,1,1,0.554,0.388,0.387,1200
pavement,0.082,6,114,1,1,0.46,0.353,0.475,120
unsatisfied,0.082,6,114,1,1,0.2,0.547,0.241,120
general,0.082,287,4731,1,1,0.834,0.484,0.853,5018
keeping,0.082,348,5734,1,1,0.592,0.28,0.723,6082
avoid,0.082,418,6885,1,1,0.427,0.442,0.415,7303
bloke,0.082,15,262,1,1,0.45,0.479,0.545,277
layout,0.081,8,147,1,1,0.615,0.442,0.557,155
programme,0.081,17,295,1,1,0.74,0.298,0.537,312
bio,0.081,55,920,1,1,0.612,0.225,0.49,975
empathy,0.081,106,1759,1,1,0.729,0.349,0.545,1865
cut,0.081,454,7485,1,1,0.49,0.49,0.393,7939
sarcastic,0.081,21,361,1,1,0.397,0.781,0.298,382
alcoholism,0.081,10,180,1,1,0.061,0.779,0.407,190
rampant,0.08,12,213,1,1,0.49,0.788,0.526,225
assumption,0.079,20,345,1,1,0.479,0.431,0.417,365
cover,0.079,191,3163,1,1,0.365,0.24,0.471,3354
polite,0.079,26,444,1,1,0.927,0.378,0.562,470
credit,0.079,107,1779,1,1,0.673,0.549,0.648,1886
dread,0.079,71,1186,1,1,0.153,0.792,0.368,1257
sign,0.078,305,5046,1,1,0.62,0.481,0.397,5351
important,0.078,1607,26525,1,1,0.827,0.63,0.836,28132
riots,0.078,3,65,1,1,0.099,0.882,0.564,68
geriatric,0.078,1,32,1,1,0.479,0.247,0.436,33
munchkin,0.078,1,32,1,1,0.49,0.466,0.374,33
expert,0.078,37,626,1,1,0.776,0.646,0.911,663
divide,0.078,29,494,1,1,0.333,0.52,0.417,523
disarm,0.078,1,32,1,1,0.292,0.528,0.613,33
drool,0.078,3,65,1,1,0.385,0.398,0.204,68
crud,0.078,1,32,1,1,0.312,0.33,0.444,33
arena,0.078,27,461,1,1,0.51,0.235,0.404,488
gingerbread,0.078,1,32,1,1,0.597,0.333,0.264,33
rewind,0.078,11,197,1,1,0.46,0.551,0.431,208
cub,0.078,3,65,1,1,0.646,0.382,0.284,68
morale,0.078,5,98,1,1,0.729,0.158,0.792,103
unidentified,0.078,1,32,1,1,0.385,0.361,0.199,33
subordinate,0.078,1,32,1,1,0.276,0.392,0.121,33
thankless,0.078,1,32,1,1,0.146,0.5,0.497,33
intestines,0.078,1,32,1,1,0.292,0.547,0.398,33
leeches,0.078,3,65,1,1,0.115,0.698,0.295,68
restock,0.078,1,32,1,1,0.51,0.538,0.645,33
demolish,0.078,1,32,1,1,0.125,0.632,0.7,33
patriarchal,0.078,5,98,1,1,0.531,0.5,0.857,103
veer,0.078,1,32,1,1,0.469,0.43,0.338,33
staunch,0.078,3,65,1,1,0.48,0.363,0.833,68
indefensible,0.078,1,32,1,1,0.173,0.647,0.484,33
cupping,0.078,1,32,1,1,0.49,0.61,0.402,33
seasoning,0.078,1,32,1,1,0.633,0.388,0.479,33
consumer,0.078,9,164,1,1,0.507,0.551,0.677,173
replay,0.078,15,263,1,1,0.612,0.522,0.761,278
rapping,0.078,7,131,1,1,0.565,0.716,0.417,138
pushover,0.078,1,32,1,1,0.347,0.558,0.375,33
stroller,0.078,1,32,1,1,0.786,0.398,0.314,33
hypnosis,0.078,1,32,1,1,0.417,0.41,0.546,33
kickoff,0.078,1,32,1,1,0.583,0.6,0.629,33
gemini,0.077,40,676,1,1,0.531,0.32,0.327,716
excited,0.077,456,7549,1,1,0.908,0.931,0.709,8005
rub,0.076,39,660,1,1,0.521,0.565,0.4,699
betty,0.076,14,247,1,1,0.542,0.358,0.381,261
scratch,0.075,32,545,1,1,0.276,0.625,0.27,577
weekly,0.075,46,777,1,1,0.622,0.288,0.38,823
friendless,0.074,33,562,1,1,0.102,0.36,0.204,595
incredible,0.074,197,3278,1,1,0.857,0.796,0.902,3475
presentation,0.074,22,380,1,1,0.792,0.604,0.553,402
liking,0.074,162,2700,1,1,0.963,0.604,0.589,2862
stoop,0.074,6,115,1,1,0.49,0.43,0.284,121
grief,0.073,212,3529,1,1,0.07,0.64,0.474,3741
relevant,0.073,46,778,1,1,0.719,0.608,0.764,824
khan,0.073,18,314,1,1,0.463,0.476,0.529,332
generic,0.073,11,198,1,1,0.52,0.357,0.422,209
temporary,0.073,182,3034,1,1,0.458,0.415,0.324,3216
boarding,0.072,19,331,1,1,0.531,0.402,0.534,350
hog,0.072,4,82,1,1,0.317,0.509,0.271,86
population,0.071,75,1261,1,1,0.615,0.423,0.667,1336
cheeks,0.071,45,763,1,1,0.708,0.324,0.282,808
executive,0.071,17,298,1,1,0.704,0.449,0.894,315
caused,0.071,123,2060,1,1,0.344,0.52,0.382,2183
amazed,0.07,36,614,1,1,0.796,0.779,0.533,650
sigh,0.07,216,3608,1,1,0.469,0.387,0.273,3824
sports,0.069,82,1381,1,1,0.833,0.683,0.587,1463
survive,0.068,326,5446,1,1,0.77,0.824,0.726,5772
comedy,0.068,49,832,1,1,0.918,0.555,0.49,881
captain,0.068,67,1132,1,1,0.552,0.653,0.966,1199
napkin,0.068,2,49,1,1,0.469,0.142,0.209,51
snappy,0.068,2,49,1,1,0.573,0.592,0.418,51
mitt,0.068,2,49,1,1,0.406,0.183,0.264,51
centipede,0.068,2,49,1,1,0.296,0.399,0.361,51
documents,0.068,11,199,1,1,0.53,0.25,0.587,210
protein,0.068,5,99,1,1,0.75,0.337,0.654,104
nil,0.068,2,49,1,1,0.286,0.143,0.157,51
motivational,0.068,14,249,1,1,0.906,0.646,0.858,263
missile,0.068,2,49,1,1,0.24,0.83,0.764,51
hoop,0.068,2,49,1,1,0.635,0.204,0.315,51
distract,0.068,95,1599,1,1,0.241,0.609,0.336,1694
commendable,0.068,2,49,1,1,0.786,0.57,0.555,51
trifle,0.068,2,49,1,1,0.271,0.296,0.221,51
misuse,0.068,5,99,1,1,0.083,0.56,0.196,104
unwillingness,0.068,2,49,1,1,0.204,0.311,0.113,51
bake,0.067,24,416,1,1,0.867,0.418,0.519,440
physics,0.067,15,266,1,1,0.582,0.415,0.664,281
previous,0.066,77,1301,1,1,0.521,0.337,0.348,1378
earn,0.066,45,767,1,1,0.865,0.769,0.817,812
bathroom,0.066,307,5142,1,1,0.561,0.283,0.345,5449
electricity,0.065,30,517,1,1,0.698,0.81,0.733,547
pointless,0.065,61,1035,1,1,0.055,0.353,0.111,1096
back,0.065,5595,93531,1,1,0.438,0.353,0.336,99126
dysfunction,0.065,6,116,1,1,0.156,0.41,0.386,122
cowardly,0.065,13,233,1,1,0.102,0.385,0.127,246
clarification,0.065,6,116,1,1,0.802,0.461,0.613,122
initial,0.065,24,417,1,1,0.583,0.314,0.539,441
represented,0.065,24,417,1,1,0.724,0.444,0.688,441
inconvenient,0.064,10,183,1,1,0.224,0.61,0.375,193
unit,0.063,46,786,1,1,0.562,0.235,0.578,832
opposing,0.063,11,200,1,1,0.188,0.66,0.518,211
insert,0.063,27,468,1,1,0.481,0.552,0.519,495
hacker,0.063,3,66,1,1,0.271,0.755,0.74,69
visibly,0.063,7,133,1,1,0.724,0.373,0.591,140
buyer,0.063,3,66,1,1,0.613,0.519,0.649,69
obedient,0.063,3,66,1,1,0.8,0.179,0.518,69
dissociation,0.063,3,66,1,1,0.135,0.555,0.471,69
pork,0.063,7,133,1,1,0.37,0.45,0.333,140
carrying,0.062,74,1256,1,1,0.656,0.557,0.443,1330
puts,0.062,130,2195,1,1,0.428,0.407,0.369,2325
example,0.061,189,3186,1,1,0.542,0.337,0.51,3375
words,0.061,1458,24473,1,1,0.71,0.216,0.473,25931
hint,0.061,44,754,1,1,0.602,0.33,0.517,798
revolving,0.061,8,150,1,1,0.602,0.57,0.58,158
rollercoaster,0.061,22,385,1,1,0.802,0.91,0.651,407
lovable,0.061,13,234,1,1,0.948,0.335,0.565,247
absurdity,0.06,4,83,1,1,0.115,0.528,0.227,87
amends,0.06,4,83,1,1,0.64,0.366,0.517,87
assist,0.059,30,520,1,1,0.833,0.435,0.629,550
bell,0.058,58,992,1,1,0.552,0.51,0.505,1050
longtime,0.058,5,100,1,1,0.362,0.442,0.546,105
offence,0.058,11,201,1,1,0.312,0.798,0.446,212
choreography,0.058,5,100,1,1,0.812,0.75,0.547,105
unattended,0.058,5,100,1,1,0.255,0.4,0.167,105
judgment,0.058,47,807,1,1,0.396,0.6,0.816,854
peas,0.058,5,100,1,1,0.542,0.283,0.31,105
lie,0.057,513,8655,1,1,0.13,0.725,0.272,9168
carter,0.057,12,218,1,1,0.312,0.48,0.431,230
seriousness,0.057,19,336,1,1,0.439,0.365,0.75,355
heart,0.057,3281,55311,1,1,0.827,0.5,0.693,58592
snatch,0.056,6,117,1,1,0.219,0.861,0.691,123
piper,0.056,6,117,1,1,0.569,0.442,0.398,123
ethic,0.056,6,117,1,1,0.786,0.26,0.791,123
kidnapping,0.056,6,117,1,1,0.094,0.88,0.561,123
basic,0.056,97,1652,1,1,0.643,0.102,0.395,1749
plane,0.056,83,1416,1,1,0.51,0.356,0.386,1499
realization,0.055,107,1822,1,1,0.554,0.51,0.836,1929
main,0.055,269,4557,1,1,0.667,0.51,0.811,4826
destroy,0.055,177,3004,1,1,0.046,0.935,0.635,3181
type,0.055,591,9996,1,1,0.5,0.284,0.364,10587
sow,0.055,8,151,1,1,0.667,0.43,0.446,159
untrue,0.054,9,168,1,1,0.031,0.5,0.188,177
respectful,0.054,29,506,1,1,0.951,0.386,0.814,535
cane,0.053,10,185,1,1,0.459,0.298,0.398,195
unfit,0.053,11,202,1,1,0.25,0.368,0.185,213
approved,0.052,14,253,1,1,0.833,0.349,0.698,267
exhale,0.052,14,253,1,1,0.542,0.49,0.411,267
contest,0.052,15,270,1,1,0.667,0.698,0.717,285
hood,0.051,33,575,1,1,0.357,0.459,0.306,608
hesitant,0.051,18,321,1,1,0.333,0.542,0.321,339
middle,0.05,474,8055,1,1,0.458,0.157,0.3,8529
lay,0.05,284,4833,1,1,0.521,0.336,0.491,5117
able,0.05,1431,24293,1,1,0.786,0.5,0.81,25724
top,0.049,542,9217,1,1,0.76,0.4,0.554,9759
loveee,0.048,7,135,1,1,0.927,0.592,0.693,142
disqualify,0.048,1,33,1,1,0.208,0.595,0.267,34
oath,0.048,20,356,1,1,0.543,0.615,0.824,376
protest,0.048,45,781,1,1,0.14,0.889,0.596,826
feeder,0.048,1,33,1,1,0.604,0.452,0.713,34
beanie,0.048,2,50,1,1,0.5,0.23,0.263,52
probation,0.048,3,67,1,1,0.206,0.635,0.44,70
rivalry,0.048,2,50,1,1,0.192,0.765,0.538,52
kneeling,0.048,4,84,1,1,0.245,0.435,0.144,88
gaff,0.048,2,50,1,1,0.333,0.418,0.429,52
reaffirm,0.048,2,50,1,1,0.75,0.559,0.654,52
compatibility,0.048,3,67,1,1,0.816,0.45,0.673,70
handyman,0.048,1,33,1,1,0.66,0.373,0.393,34
impaired,0.048,4,84,1,1,0.13,0.459,0.269,88
pensioner,0.048,2,50,1,1,0.44,0.245,0.442,52
unload,0.048,5,101,1,1,0.656,0.639,0.573,106
persuade,0.048,6,118,1,1,0.62,0.618,0.709,124
scifi,0.048,1,33,1,1,0.592,0.57,0.394,34
shifty,0.048,1,33,1,1,0.365,0.687,0.483,34
expo,0.048,3,67,1,1,0.61,0.562,0.5,70
negro,0.048,2,50,1,1,0.354,0.368,0.461,52
thong,0.048,2,50,1,1,0.467,0.596,0.269,52
defective,0.048,4,84,1,1,0.122,0.58,0.274,88
shithead,0.048,4,84,1,1,0.12,0.645,0.302,88
vert,0.048,1,33,1,1,0.49,0.375,0.434,34
inbred,0.048,1,33,1,1,0.397,0.52,0.473,34
blueberry,0.048,2,50,1,1,0.656,0.185,0.365,52
wiring,0.048,1,33,1,1,0.49,0.367,0.431,34
differing,0.048,3,67,1,1,0.418,0.41,0.455,70
papyrus,0.048,2,50,1,1,0.459,0.24,0.324,52
militia,0.048,1,33,1,1,0.396,0.729,0.769,34
newsroom,0.048,3,67,1,1,0.531,0.392,0.658,70
disregarded,0.048,5,101,1,1,0.26,0.458,0.283,106
rut,0.048,11,203,1,1,0.333,0.31,0.392,214
ovation,0.048,1,33,1,1,0.719,0.758,0.75,34
equip,0.048,1,33,1,1,0.65,0.519,0.713,34
lego,0.048,9,169,1,1,0.6,0.294,0.189,178
congratulation,0.048,2,50,1,1,0.948,0.78,0.717,52
cancellation,0.048,3,67,1,1,0.224,0.431,0.389,70
fuss,0.048,12,220,1,1,0.406,0.876,0.48,232
floss,0.048,2,50,1,1,0.5,0.28,0.278,52
hairline,0.048,2,50,1,1,0.418,0.154,0.23,52
ration,0.048,1,33,1,1,0.521,0.346,0.39,34
unchallenged,0.048,1,33,1,1,0.552,0.394,0.545,34
approving,0.048,1,33,1,1,0.917,0.583,0.773,34
wrestle,0.048,7,135,1,1,0.388,0.89,0.765,142
wiener,0.048,1,33,1,1,0.594,0.434,0.391,34
godsend,0.048,3,67,1,1,0.865,0.562,0.613,70
iteration,0.048,1,33,1,1,0.531,0.449,0.486,34
subvert,0.048,1,33,1,1,0.357,0.557,0.536,34
impractical,0.048,2,50,1,1,0.16,0.373,0.291,52
endanger,0.048,1,33,1,1,0.115,0.885,0.404,34
tarantula,0.048,3,67,1,1,0.26,0.718,0.544,70
frosting,0.048,2,50,1,1,0.823,0.48,0.424,52
bozo,0.048,2,50,1,1,0.388,0.364,0.298,52
euphemism,0.048,1,33,1,1,0.418,0.453,0.491,34
grits,0.048,1,33,1,1,0.458,0.333,0.346,34
saltwater,0.048,1,33,1,1,0.327,0.33,0.364,34
greyhound,0.048,2,50,1,1,0.52,0.49,0.44,52
basketball,0.046,30,527,1,1,0.814,0.764,0.435,557
stable,0.046,76,1311,1,1,0.725,0.204,0.735,1387
intimidating,0.045,22,391,1,1,0.229,0.79,0.708,413
differently,0.045,103,1772,1,1,0.48,0.431,0.506,1875
preview,0.045,16,289,1,1,0.656,0.337,0.491,305
navigate,0.044,31,545,1,1,0.74,0.555,0.675,576
figure,0.044,438,7494,1,1,0.688,0.328,0.509,7932
formal,0.043,12,221,1,1,0.735,0.25,0.625,233
trainer,0.043,12,221,1,1,0.698,0.719,0.824,233
dime,0.043,11,204,1,1,0.653,0.317,0.345,215
seventeen,0.043,22,392,1,1,0.585,0.296,0.321,414
cinnamon,0.043,10,187,1,1,0.6,0.25,0.292,197
demonstrate,0.043,10,187,1,1,0.771,0.552,0.839,197
dumps,0.042,9,170,1,1,0.302,0.583,0.365,179
service,0.042,270,4635,1,1,0.684,0.408,0.535,4905
role,0.042,139,2394,1,1,0.552,0.26,0.464,2533
note,0.042,223,3831,1,1,0.594,0.163,0.416,4054
unfortunate,0.041,53,923,1,1,0.073,0.487,0.195,976
devil,0.041,121,2087,1,1,0.161,0.9,0.611,2208
engaged,0.041,86,1488,1,1,0.837,0.596,0.849,1574
county,0.041,56,975,1,1,0.479,0.368,0.545,1031
primary,0.04,44,770,1,1,0.562,0.39,0.545,814
compass,0.04,14,256,1,1,0.541,0.307,0.529,270
crippling,0.04,64,1113,1,1,0.156,0.598,0.391,1177
unpaid,0.04,6,119,1,1,0.3,0.413,0.365,125
lin,0.04,6,119,1,1,0.416,0.362,0.343,125
additional,0.04,20,359,1,1,0.673,0.462,0.526,379
unaware,0.04,20,359,1,1,0.208,0.355,0.31,379
alliance,0.04,20,359,1,1,0.696,0.473,0.769,379
utterly,0.039,71,1234,1,1,0.633,0.44,0.673,1305
offense,0.039,49,857,1,1,0.23,0.765,0.51,906
endorse,0.038,5,102,1,1,0.592,0.392,0.472,107
chic,0.038,5,102,1,1,0.87,0.624,0.38,107
bloodline,0.038,5,102,1,1,0.51,0.657,0.604,107
punch,0.038,47,823,1,1,0.229,0.787,0.608,870
commons,0.038,5,102,1,1,0.633,0.396,0.623,107
aggravating,0.038,5,102,1,1,0.257,0.794,0.64,107
pronounce,0.038,11,205,1,1,0.653,0.52,0.563,216
planned,0.038,100,1733,1,1,0.74,0.385,0.729,1833
defy,0.037,10,188,1,1,0.353,0.884,0.657,198
grandfather,0.037,32,566,1,1,0.827,0.279,0.586,598
meeting,0.037,268,4622,1,1,0.75,0.569,0.613,4890
offend,0.037,15,274,1,1,0.094,0.804,0.333,289
reform,0.036,14,257,1,1,0.531,0.49,0.797,271
ropes,0.036,4,85,1,1,0.458,0.304,0.402,89
impropriety,0.036,4,85,1,1,0.133,0.591,0.389,89
celebrating,0.036,94,1633,1,1,0.927,0.86,0.773,1727
outcast,0.036,43,756,1,1,0.153,0.449,0.353,799
misunderstood,0.036,90,1565,1,1,0.177,0.625,0.309,1655
teaser,0.035,13,240,1,1,0.51,0.558,0.534,253
boxers,0.035,8,154,1,1,0.375,0.88,0.654,162
bagel,0.035,8,154,1,1,0.531,0.363,0.34,162
parallel,0.035,35,619,1,1,0.568,0.284,0.465,654
twist,0.035,43,757,1,1,0.375,0.469,0.337,800
leap,0.034,25,447,1,1,0.75,0.663,0.667,472
rap,0.034,42,740,1,1,0.604,0.575,0.464,782
host,0.034,48,844,1,1,0.693,0.471,0.537,892
cutlery,0.033,3,68,1,1,0.552,0.3,0.345,71
daredevil,0.033,3,68,1,1,0.429,0.714,0.653,71
bulldog,0.033,3,68,1,1,0.494,0.65,0.53,71
rudeness,0.033,3,68,1,1,0.28,0.819,0.692,71
workload,0.033,3,68,1,1,0.231,0.792,0.49,71
revoke,0.033,3,68,1,1,0.251,0.696,0.737,71
recycling,0.033,7,137,1,1,0.552,0.32,0.509,144
enthusiastic,0.033,7,137,1,1,0.885,0.868,0.848,144
haw,0.033,3,68,1,1,0.406,0.426,0.431,71
pasta,0.033,34,603,1,1,0.615,0.306,0.375,637
pie,0.032,29,517,1,1,0.88,0.402,0.368,546
expecting,0.032,102,1778,1,1,0.561,0.45,0.302,1880
tidy,0.032,10,189,1,1,0.76,0.208,0.647,199
accomplish,0.032,49,863,1,1,0.929,0.673,0.816,912
security,0.032,170,2954,1,1,0.837,0.36,0.821,3124
teacher,0.031,159,2765,1,1,0.76,0.404,0.885,2924
elf,0.031,30,535,1,1,0.46,0.457,0.315,565
couple,0.031,628,10875,1,1,0.806,0.605,0.607,11503
yummy,0.03,9,172,1,1,0.878,0.55,0.658,181
minimum,0.03,53,934,1,1,0.38,0.198,0.194,987
teens,0.03,56,986,1,1,0.653,0.66,0.44,1042
theater,0.029,62,1090,1,1,0.76,0.635,0.516,1152
camera,0.029,87,1523,1,1,0.64,0.288,0.379,1610
ahead,0.029,238,4139,1,1,0.708,0.52,0.673,4377
run,0.029,873,15148,1,1,0.542,0.787,0.543,16021
warp,0.029,2,51,1,1,0.344,0.417,0.373,53
hurdle,0.029,5,103,1,1,0.198,0.682,0.434,108
inflated,0.029,2,51,1,1,0.303,0.431,0.617,53
adversary,0.029,2,51,1,1,0.349,0.777,0.457,53
autopilot,0.029,2,51,1,1,0.594,0.462,0.632,53
tutu,0.029,2,51,1,1,0.583,0.276,0.233,53
